index,align_timestamp,robot_timestamp,capture_time
550,6808.377515621,6808.375773112,6606717.0
551,6808.40858992,6808.40666581,6606750.0
552,6808.441776454,6808.436963975,6606783.0
553,6808.475011567,6808.472371729,6606816.0
554,6808.508244775,6808.50774668,6606849.0
555,6808.542267568,6808.538031112,6606883.0
556,6808.574839989,6808.573516481,6606916.0
557,6808.60812876,6808.603872906,6606949.0
558,6808.641239459,6808.639345768,6606982.0
559,6808.674484034,6808.670019432,6607016.0
560,6808.707626516,6808.706500365,6607049.0
561,6808.740840945,6808.737058981,6607082.0
562,6808.774121797,6808.772256633,6607115.0
563,6808.807322711,6808.802739254,6607148.0
564,6808.840491407,6808.838131002,6607182.0
565,6808.873811406,6808.873461835,6607215.0
566,6808.906988385,6808.90377933,6607248.0
567,6808.940154522,6808.939524955,6607281.0
568,6808.973407618,6808.970267323,6607315.0
569,6809.006604681,6809.002834751,6607348.0
570,6809.03983537,6809.0377602,6607381.0
571,6809.073293254,6809.068375872,6607414.0
572,6809.106321065,6809.104192056,6607448.0
573,6809.139515417,6809.134691748,6607481.0
574,6809.173888105,6809.170785369,6607514.0
575,6809.207688812,6809.20679597,6607547.0
576,6809.239129603,6809.237003934,6607580.0
577,6809.272842854,6809.272254738,6607614.0
578,6809.305623254,6809.30256447,6607647.0
579,6809.338879633,6809.337981038,6607680.0
580,6809.373255131,6809.36831448,6607713.0
581,6809.405878062,6809.403753188,6607747.0
582,6809.439787827,6809.43937312,6607780.0
583,6809.472327534,6809.469721265,6607813.0
584,6809.5066384,6809.505630874,6607846.0
585,6809.538686464,6809.53769285,6607879.0
586,6809.572832678,6809.56807702,6607913.0
587,6809.605231986,6809.603624016,6607946.0
588,6809.639230469,6809.634216448,6607979.0
589,6809.672980821,6809.67068867,6608012.0
590,6809.704317878,6809.70090663,6608046.0
591,6809.737544151,6809.737217424,6608079.0
592,6809.770847803,6809.767811903,6608112.0
593,6809.804055551,6809.803231869,6608145.0
594,6809.837183472,6809.833624131,6608178.0
595,6809.870519505,6809.869271128,6608212.0
596,6809.903665152,6809.899645318,6608245.0
597,6809.936954303,6809.930777153,6608278.0
598,6809.971362295,6809.966541852,6608311.0
599,6810.005324324,6810.002406651,6608345.0
600,6810.036530653,6810.033025876,6608378.0
601,6810.069809775,6810.068526262,6608411.0
602,6810.102967293,6810.098875759,6608444.0
603,6810.135861983,6810.134224486,6608477.0
604,6810.16947879,6810.164526602,6608511.0
605,6810.202595654,6810.200245811,6608544.0
606,6810.235756667,6810.230903363,6608577.0
607,6810.269061077,6810.266838417,6608610.0
608,6810.302247327,6810.297746444,6608644.0
609,6810.335516121,6810.333072732,6608677.0
610,6810.368710856,6810.36845029,6608710.0
611,6810.411537138,6810.408901341,6608743.0
612,6810.437273362,6810.434183178,6608776.0
613,6810.468555596,6810.464633034,6608810.0
614,6810.501624028,6810.500699865,6608843.0
615,6810.53486344,6810.531857309,6608876.0
616,6810.568088577,6810.567912406,6608909.0
617,6810.601407119,6810.598232391,6608943.0
618,6810.635930241,6810.633935092,6608976.0
619,6810.668150621,6810.664326677,6609009.0
620,6810.702617534,6810.70003555,6609042.0
621,6810.735938201,6810.731809198,6609076.0
622,6810.767390052,6810.763161225,6609109.0
623,6810.800636508,6810.798466073,6609142.0
624,6810.834234614,6810.833883445,6609175.0
625,6810.867691879,6810.864194712,6609208.0
626,6810.900375926,6810.899579418,6609242.0
627,6810.933612575,6810.930500334,6609275.0
628,6810.966776211,6810.962145977,6609308.0
629,6810.999991705,6810.99737957,6609341.0
630,6811.033318998,6811.032714662,6609375.0
631,6811.066470594,6811.063065241,6609408.0
632,6811.099975496,6811.098428508,6609441.0
633,6811.132948944,6811.128757429,6609474.0
634,6811.166098211,6811.164150661,6609507.0
635,6811.199525132,6811.194481016,6609541.0
636,6811.232577864,6811.230376903,6609574.0
637,6811.265758544,6811.261125951,6609607.0
638,6811.299309162,6811.29710882,6609640.0
639,6811.332561613,6811.332311281,6609674.0
640,6811.367580898,6811.362643216,6609707.0
641,6811.39895599,6811.398269056,6609740.0
642,6811.433081355,6811.428496487,6609773.0
643,6811.465437215,6811.463827037,6609807.0
644,6811.500202172,6811.499473107,6609840.0
645,6811.532340585,6811.529864308,6609873.0
646,6811.566040423,6811.560542026,6609906.0
647,6811.598333896,6811.597376987,6609939.0
648,6811.631106043,6811.627098924,6609973.0
649,6811.666208349,6811.662638023,6610006.0
650,6811.697676631,6811.693137641,6610039.0
651,6811.731013553,6811.728372648,6610072.0
652,6811.764249804,6811.763778477,6610106.0
653,6811.79745355,6811.794070501,6610139.0
654,6811.830955588,6811.82959511,6610172.0
655,6811.863819819,6811.860442121,6610205.0
656,6811.897133507,6811.896901231,6610238.0
657,6811.930312195,6811.928037866,6610272.0
658,6811.963476929,6811.958452205,6610305.0
659,6811.996775024,6811.993936692,6610338.0
660,6812.029942158,6812.029253277,6610371.0
661,6812.063167448,6812.059654439,6610405.0
662,6812.096395278,6812.09595978,6610438.0
663,6812.129673888,6812.126584272,6610471.0
664,6812.163164529,6812.161856266,6610504.0
665,6812.196039562,6812.192237642,6610537.0
666,6812.229186517,6812.227656927,6610571.0
667,6812.262807124,6812.25793637,6610604.0
668,6812.298009614,6812.293375381,6610637.0
669,6812.329091405,6812.328937267,6610670.0
670,6812.363409454,6812.359139133,6610704.0
671,6812.396689732,6812.39556949,6610737.0
672,6812.43141811,6812.426705236,6610770.0
673,6812.463629277,6812.463506975,6610803.0
674,6812.496367235,6812.493826646,6610836.0
675,6812.528628077,6812.524151034,6610870.0
676,6812.563777586,6812.559655686,6610903.0
677,6812.594362416,6812.591229773,6610936.0
678,6812.627627266,6812.626576176,6610969.0
679,6812.660842571,6812.656745479,6611003.0
680,6812.694072518,6812.692374679,6611036.0
681,6812.727301188,6812.7230254,6611069.0
682,6812.760807456,6812.758398087,6611102.0
683,6812.79436786,6812.793753888,6611135.0
684,6812.828444599,6812.824283719,6611169.0
685,6812.862115338,6812.860298649,6611202.0
686,6812.893685021,6812.891497677,6611235.0
687,6812.926865753,6812.922734179,6611268.0
688,6812.960052126,6812.95812747,6611302.0
689,6812.99340478,6812.988510409,6611335.0
690,6813.026558586,6813.023875731,6611368.0
691,6813.059821852,6813.059218845,6611401.0
692,6813.093041068,6813.089572234,6611434.0
693,6813.12627969,6813.125822175,6611468.0
694,6813.159436303,6813.156402327,6611501.0
695,6813.19270969,6813.192558635,6611534.0
696,6813.226005395,6813.222840931,6611567.0
697,6813.260984987,6813.258276104,6611601.0
698,6813.295347786,6813.293648486,6611634.0
699,6813.327265794,6813.323978402,6611667.0
700,6813.358918912,6813.354500347,6611700.0
701,6813.392443547,6813.391827842,6611734.0
702,6813.426476341,6813.422313948,6611767.0
703,6813.461972715,6813.45757204,6611800.0
704,6813.493426538,6813.48848271,6611833.0
705,6813.525352122,6813.523831939,6611866.0
706,6813.559377471,6813.559281214,6611900.0
707,6813.591863952,6813.589598493,6611933.0
708,6813.6267766,6813.625805014,6611966.0
709,6813.657898524,6813.656539999,6611999.0
710,6813.691137172,6813.686858694,6612033.0
711,6813.726178509,6813.721982842,6612066.0
712,6813.758856749,6813.757974863,6612099.0
713,6813.7926143,6813.788256305,6612132.0
714,6813.825211921,6813.823699487,6612165.0
715,6813.857660238,6813.853973654,6612199.0
716,6813.891834724,6813.889650272,6612232.0
717,6813.9240059,6813.921083504,6612265.0
718,6813.959274483,6813.956849936,6612298.0
719,6813.990450814,6813.987982741,6612332.0
720,6814.023262434,6814.018524726,6612365.0
721,6814.056629001,6814.054289637,6612398.0
722,6814.089867776,6814.085909681,6612431.0
723,6814.123049435,6814.121491837,6612464.0
724,6814.156283745,6814.151783291,6612498.0
725,6814.189732405,6814.187150699,6612531.0
726,6814.223066668,6814.222632497,6612564.0
727,6814.256543727,6814.252839515,6612597.0
728,6814.289132699,6814.288253833,6612631.0
729,6814.322576804,6814.318534287,6612664.0
730,6814.355542156,6814.353949399,6612697.0
731,6814.388776611,6814.38427577,6612730.0
732,6814.42315005,6814.419753189,6612764.0
733,6814.456835731,6814.455943247,6612797.0
734,6814.488470333,6814.486784483,6612830.0
735,6814.522154612,6814.521747846,6612863.0
736,6814.55709519,6814.556979557,6612896.0
737,6814.588078285,6814.58782081,6612930.0
738,6814.621494439,6814.618070516,6612963.0
739,6814.654589345,6814.653428218,6612996.0
740,6814.687813842,6814.683783734,6613029.0
741,6814.720986895,6814.719472339,6613063.0
742,6814.754178178,6814.749531012,6613096.0
743,6814.791404798,6814.786735478,6613129.0
744,6814.820628503,6814.816635705,6613162.0
745,6814.853871436,6814.852158289,6613195.0
746,6814.887056595,6814.882603942,6613229.0
747,6814.920620671,6814.918413559,6613262.0
748,6814.953597583,6814.948934886,6613295.0
749,6814.98676977,6814.984536818,6613328.0
750,6815.019913615,6815.016161558,6613362.0
751,6815.053121399,6815.051414506,6613395.0
752,6815.086429769,6815.081939933,6613428.0
753,6815.119619357,6815.11724976,6613461.0
754,6815.152844607,6815.15257239,6613494.0
755,6815.186236541,6815.182999608,6613528.0
756,6815.219224558,6815.218359587,6613561.0
757,6815.252475815,6815.248757639,6613594.0
758,6815.285758531,6815.284109933,6613627.0
759,6815.318631827,6815.31446326,6613661.0
760,6815.353359185,6815.352744705,6613694.0
761,6815.385685835,6815.381654652,6613727.0
762,6815.419729069,6815.41790458,6613760.0
763,6815.452352919,6815.448206596,6613793.0
764,6815.487346879,6815.483533547,6613827.0
765,6815.518243114,6815.513910303,6613860.0
766,6815.552784441,6815.549281149,6613893.0
767,6815.586687376,6815.585796289,6613926.0
768,6815.61799964,6815.61629003,6613960.0
769,6815.651303007,6815.646671165,6613993.0
770,6815.685788251,6815.682671683,6614026.0
771,6815.719252124,6815.718358734,6614059.0
772,6815.750895359,6815.748826316,6614092.0
773,6815.784478275,6815.784412246,6614126.0
774,6815.818513913,6815.814495937,6614159.0
775,6815.855623216,6815.851372387,6614192.0
776,6815.886193024,6815.881321828,6614225.0
777,6815.91709975,6815.91219499,6614259.0
778,6815.950396135,6815.947532296,6614292.0
779,6815.983611773,6815.983208422,6614325.0
780,6816.016809727,6816.013442774,6614358.0
781,6816.049894689,6816.04882247,6614391.0
782,6816.083339241,6816.079319051,6614425.0
783,6816.116040673,6816.115537066,6614458.0
784,6816.149557675,6816.146088062,6614491.0
785,6816.182836547,6816.182412765,6614524.0
786,6816.216006433,6816.212245226,6614558.0
787,6816.249188239,6816.24766794,6614591.0
788,6816.283073572,6816.277913952,6614624.0
789,6816.315633213,6816.313339832,6614657.0
790,6816.348952834,6816.348788145,6614690.0
791,6816.382201801,6816.379251156,6614724.0
792,6816.415356416,6816.415171106,6614757.0
793,6816.448605842,6816.445986283,6614790.0
794,6816.483852158,6816.48238134,6614823.0
795,6816.515358834,6816.512916134,6614857.0
796,6816.550453697,6816.54851342,6614890.0
797,6816.591174427,6816.58890955,6614923.0
798,6816.6167938,6816.614317881,6614956.0
799,6816.648697861,6816.645289931,6614989.0
800,6816.682643577,6816.68167405,6615023.0
801,6816.71611588,6816.711736464,6615056.0
802,6816.747680161,6816.747371079,6615089.0
803,6816.782505971,6816.77743534,6615122.0
804,6816.814724264,6816.813142553,6615156.0
805,6816.847217254,6816.843690102,6615189.0
806,6816.880473401,6816.879242756,6615222.0
807,6816.913643019,6816.910280308,6615255.0
808,6816.946889009,6816.945831728,6615288.0
809,6816.98020801,6816.976497234,6615322.0
810,6817.013304219,6817.01258562,6615355.0
811,6817.046563729,6817.042986541,6615388.0
812,6817.079773154,6817.078465948,6615421.0
813,6817.11259709,6817.109091713,6615455.0
814,6817.146188147,6817.144888044,6615488.0
815,6817.179533382,6817.176028647,6615521.0
816,6817.212690839,6817.211996222,6615554.0
817,6817.246310197,6817.242278234,6615588.0
818,6817.280750852,6817.277649896,6615621.0
819,6817.31285775,6817.307981489,6615654.0
820,6817.346835927,6817.343311495,6615687.0
821,6817.379203413,6817.378724844,6615720.0
822,6817.41325639,6817.409033583,6615754.0
823,6817.446845731,6817.444536002,6615787.0
824,6817.478520596,6817.475402926,6615820.0
825,6817.511651457,6817.506391144,6615853.0
826,6817.544867939,6817.54162092,6615887.0
827,6817.578130205,6817.577043611,6615920.0
828,6817.611292655,6817.607540444,6615953.0
829,6817.644570074,6817.642918648,6615986.0
830,6817.677768077,6817.673278884,6616019.0
831,6817.711075757,6817.708720607,6616053.0
832,6817.744898838,6817.744260577,6616086.0
833,6817.778822079,6817.77530374,6616119.0
834,6817.810335641,6817.806962629,6616152.0
835,6817.843856894,6817.843148885,6616186.0
836,6817.877306041,6817.873755406,6616219.0
837,6817.910270745,6817.908949027,6616252.0
838,6817.943451235,6817.939416077,6616285.0
839,6817.976664068,6817.975410314,6616318.0
840,6818.009931755,6818.007317354,6616352.0
841,6818.04308521,6818.042908079,6616385.0
842,6818.076370228,6818.073343849,6616418.0
843,6818.109605054,6818.108769731,6616451.0
844,6818.142777226,6818.139985571,6616485.0
845,6818.176005216,6818.174660534,6616518.0
846,6818.209234382,6818.205814862,6616551.0
847,6818.242515507,6818.241862,6616584.0
848,6818.275619745,6818.272198385,6616617.0
849,6818.308922931,6818.307715467,6616651.0
850,6818.343534239,6818.343079305,6616684.0
851,6818.377396616,6818.37338433,6616717.0
852,6818.411521043,6818.408896253,6616750.0
853,6818.44410041,6818.439160152,6616784.0
854,6818.478098687,6818.474786619,6616817.0
855,6818.508297026,6818.505686653,6616850.0
856,6818.544327784,6818.542046238,6616883.0
857,6818.5779792,6818.577372882,6616916.0
858,6818.608275026,6818.607537034,6616950.0
859,6818.641176079,6818.63786018,6616983.0
860,6818.674402854,6818.673253034,6617016.0
861,6818.707852385,6818.703538392,6617049.0
862,6818.740827854,6818.7389867,6617083.0
863,6818.773933628,6818.769278327,6617116.0
864,6818.807298015,6818.805228899,6617149.0
865,6818.840474332,6818.836121937,6617182.0
866,6818.87371219,6818.87187045,6617215.0
867,6818.906885282,6818.902813622,6617249.0
868,6818.940093042,6818.938393397,6617282.0
869,6818.973409627,6818.968834559,6617315.0
870,6819.006789063,6819.004173777,6617348.0
871,6819.039768674,6819.039679151,6617382.0
872,6819.074433238,6819.070667688,6617415.0
873,6819.106995287,6819.102328489,6617448.0
874,6819.140748532,6819.137959564,6617481.0
875,6819.172703264,6819.168337598,6617514.0
876,6819.205909811,6819.203650809,6617548.0
877,6819.239158906,6819.239037128,6617581.0
878,6819.272329188,6819.269306645,6617614.0
879,6819.305835679,6819.305367103,6617647.0
880,6819.338809566,6819.33631232,6617681.0
881,6819.371980443,6819.3715012,6617714.0
882,6819.405873041,6819.401993025,6617747.0
883,6819.438510923,6819.437691783,6617780.0
884,6819.473089802,6819.468187324,6617813.0
885,6819.506688323,6819.503653502,6617847.0
886,6819.538190061,6819.534102399,6617880.0
887,6819.581007683,6819.579895561,6617913.0
888,6819.604994566,6819.60070675,6617946.0
889,6819.637850051,6819.636212868,6617980.0
890,6819.671100073,6819.666536036,6618013.0
891,6819.704369361,6819.701905225,6618046.0
892,6819.737569688,6819.732579915,6618079.0
893,6819.771029101,6819.767972077,6618113.0
894,6819.804020449,6819.803668863,6618146.0
895,6819.837221562,6819.83375909,6618179.0
896,6819.870844868,6819.869138731,6618212.0
897,6819.903406251,6819.899457863,6618245.0
898,6819.936941074,6819.93644344,6618279.0
899,6819.970102165,6819.967878145,6618312.0
900,6820.003353835,6820.003344327,6618345.0
901,6820.036606869,6820.033660788,6618378.0
902,6820.069746932,6820.069033051,6618412.0
903,6820.10302114,6820.099747094,6618445.0
904,6820.136209376,6820.130950511,6618478.0
905,6820.169886669,6820.166498249,6618511.0
906,6820.204822667,6820.203030867,6618545.0
907,6820.235948043,6820.23348327,6618578.0
908,6820.269222216,6820.268871392,6618611.0
909,6820.310596181,6820.309318588,6618644.0
910,6820.338729231,6820.335208141,6618677.0
911,6820.368844416,6820.366665168,6618711.0
912,6820.403239755,6820.4015341,6618744.0
913,6820.436871925,6820.431912652,6618777.0
914,6820.468441804,6820.467327315,6618810.0
915,6820.501745303,6820.497824491,6618844.0
916,6820.534947608,6820.533309281,6618877.0
917,6820.568284041,6820.563533949,6618910.0
918,6820.601349054,6820.598985973,6618943.0
919,6820.63475535,6820.634299831,6618976.0
920,6820.667876472,6820.66531076,6619010.0
921,6820.700770425,6820.697453125,6619043.0
922,6820.735486072,6820.731714693,6619076.0
923,6820.76925777,6820.767635236,6619109.0
924,6820.801011776,6820.797848724,6619143.0
925,6820.834047769,6820.833271362,6619176.0
926,6820.86736123,6820.863585877,6619209.0
927,6820.901757403,6820.898947453,6619242.0
928,6820.933710256,6820.929224358,6619276.0
929,6820.966913453,6820.966107949,6619309.0
930,6821.000227993,6820.997573621,6619342.0
931,6821.033637237,6821.032237483,6619375.0
932,6821.06698197,6821.062928425,6619408.0
933,6821.101617716,6821.098625048,6619442.0
934,6821.134841269,6821.134036092,6619475.0
935,6821.167823224,6821.164336076,6619508.0
936,6821.199722575,6821.195535337,6619541.0
937,6821.232899972,6821.231436835,6619575.0
938,6821.266096423,6821.261621869,6619608.0
939,6821.299218306,6821.297456811,6619641.0
940,6821.332399066,6821.327776072,6619674.0
941,6821.365591687,6821.363316219,6619707.0
942,6821.399951127,6821.398676099,6619741.0
943,6821.432405246,6821.428977572,6619774.0
944,6821.467461683,6821.464359692,6619807.0
945,6821.50011553,6821.49542972,6619840.0
946,6821.531932728,6821.531488397,6619874.0
947,6821.564898573,6821.561814603,6619907.0
948,6821.59815556,6821.597928905,6619940.0
949,6821.631931572,6821.628284092,6619973.0
950,6821.665765427,6821.663595858,6620006.0
951,6821.698091017,6821.693947236,6620040.0
952,6821.732360913,6821.729299526,6620073.0
953,6821.766029053,6821.765306807,6620106.0
954,6821.797502802,6821.79680343,6620139.0
955,6821.830745718,6821.826747113,6620173.0
956,6821.863943289,6821.862211152,6620206.0
957,6821.897418826,6821.892539777,6620239.0
958,6821.930271748,6821.927818802,6620272.0
959,6821.963540392,6821.963326225,6620305.0
960,6821.996764209,6821.993664277,6620339.0
961,6822.03005495,6822.028996611,6620372.0
962,6822.063241741,6822.059325021,6620405.0
963,6822.096302284,6822.09589336,6620438.0
964,6822.129730076,6822.126185746,6620472.0
965,6822.163024389,6822.162560516,6620505.0
966,6822.196294024,6822.192911379,6620538.0
967,6822.22940853,6822.228387346,6620571.0
968,6822.263090714,6822.258656582,6620605.0
969,6822.295521345,6822.294156241,6620638.0
970,6822.329062556,6822.324581409,6620671.0
971,6822.362279935,6822.360678113,6620704.0
972,6822.395555979,6822.392012393,6620737.0
973,6822.429051056,6822.428079025,6620771.0
974,6822.461874834,6822.458690657,6620804.0
975,6822.495192973,6822.494286962,6620837.0
976,6822.52836779,6822.525152931,6620870.0
977,6822.561995576,6822.56100449,6620904.0
978,6822.595978979,6822.592704423,6620937.0
979,6822.628530125,6822.628066625,6620970.0
980,6822.662638633,6822.658692748,6621003.0
981,6822.696096936,6822.694114003,6621036.0
982,6822.727715855,6822.724399758,6621070.0
983,6822.760938955,6822.760672407,6621103.0
984,6822.794169615,6822.791590431,6621136.0
985,6822.827392718,6822.826899684,6621169.0
986,6822.860636286,6822.857473985,6621203.0
987,6822.893912423,6822.892892884,6621236.0
988,6822.927131315,6822.923200477,6621269.0
989,6822.960304044,6822.958517374,6621302.0
990,6822.993810983,6822.988869035,6621336.0
991,6823.026738632,6823.024258812,6621369.0
992,6823.05996131,6823.054872641,6621402.0
993,6823.093267561,6823.090874804,6621435.0
994,6823.12635681,6823.121404969,6621468.0
995,6823.159630863,6823.157760461,6621502.0
996,6823.192930362,6823.188154129,6621535.0
997,6823.226311015,6823.223479262,6621568.0
998,6823.259376469,6823.258894776,6621601.0
999,6823.29291443,6823.289274413,6621635.0
1000,6823.325893191,6823.325095056,6621668.0
1001,6823.35897784,6823.356703694,6621701.0
1002,6823.393642449,6823.392157824,6621734.0
1003,6823.427174673,6823.422484116,6621767.0
1004,6823.458997999,6823.457851657,6621801.0
1005,6823.491969928,6823.488463466,6621834.0
1006,6823.525211488,6823.523876344,6621867.0
1007,6823.558430291,6823.554003471,6621900.0
1008,6823.591632832,6823.589434354,6621934.0
1009,6823.624859673,6823.620606348,6621967.0
1010,6823.65811702,6823.656112136,6622000.0
1011,6823.691740284,6823.68781812,6622033.0
1012,6823.726890427,6823.722700631,6622067.0
1013,6823.757827644,6823.753063011,6622100.0
1014,6823.791084513,6823.788482616,6622133.0
1015,6823.824296137,6823.823870993,6622166.0
1016,6823.85754126,6823.854316192,6622199.0
1017,6823.890709977,6823.890387011,6622233.0
1018,6823.923954305,6823.921255611,6622266.0
1019,6823.95715388,6823.956446344,6622299.0
1020,6823.990475126,6823.987829527,6622332.0
1021,6824.023907574,6824.02315254,6622366.0
1022,6824.057050882,6824.053430653,6622399.0
1023,6824.090023199,6824.08880793,6622432.0
1024,6824.123244716,6824.119117945,6622465.0
1025,6824.156464516,6824.154929707,6622498.0
1026,6824.189680458,6824.186409228,6622532.0
1027,6824.222713001,6824.222048719,6622565.0
1028,6824.255859946,6824.252270711,6622598.0
1029,6824.289261194,6824.287719468,6622631.0
1030,6824.323013974,6824.318049905,6622665.0
1031,6824.356061898,6824.353452327,6622698.0
1032,6824.389273987,6824.388841593,6622731.0
1033,6824.422515667,6824.419085698,6622764.0
1034,6824.455749458,6824.450189542,6622798.0
1035,6824.488935354,6824.486520177,6622831.0
1036,6824.523479359,6824.521772665,6622864.0
1037,6824.557127736,6824.552401504,6622897.0
1038,6824.588634627,6824.58792457,6622930.0
1039,6824.621872707,6824.618371069,6622964.0
1040,6824.655084493,6824.653751187,6622997.0
1041,6824.688023498,6824.684124003,6623030.0
1042,6824.722814157,6824.719798929,6623063.0
1043,6824.756508005,6824.755593405,6623097.0
1044,6824.78800393,6824.786446775,6623130.0
1045,6824.830689503,6824.827144723,6623163.0
1046,6824.856933038,6824.852824819,6623196.0
1047,6824.889262381,6824.88828858,6623230.0
1048,6824.922143636,6824.918600336,6623263.0
1049,6824.954456409,6824.95404993,6623296.0
1050,6824.988980506,6824.984787493,6623329.0
1051,6825.021047278,6825.015444083,6623362.0
1052,6825.054118898,6825.051833622,6623396.0
1053,6825.087058906,6825.086964464,6623429.0
1054,6825.120175565,6825.117434623,6623462.0
1055,6825.153235796,6825.152812586,6623495.0
1056,6825.186356929,6825.183095973,6623529.0
1057,6825.219771,6825.218479025,6623562.0
1058,6825.252933157,6825.249129223,6623595.0
1059,6825.286947609,6825.285067128,6623628.0
1060,6825.321670826,6825.320964175,6623661.0
1061,6825.35275591,6825.352209272,6623695.0
1062,6825.385886417,6825.382329838,6623728.0
1063,6825.419083713,6825.417694518,6623761.0
1064,6825.452552635,6825.448036455,6623794.0
1065,6825.486882349,6825.483501944,6623828.0
1066,6825.519433213,6825.518812222,6623861.0
1067,6825.551755578,6825.549354767,6623894.0
1068,6825.58498688,6825.580450654,6623927.0
1069,6825.618152211,6825.61633235,6623961.0
1070,6825.651420882,6825.647699431,6623994.0
1071,6825.685233341,6825.683379211,6624027.0
1072,6825.719258759,6825.7186253,6624060.0
1073,6825.753160808,6825.748960375,6624093.0
1074,6825.784350776,6825.781952861,6624127.0
1075,6825.819151122,6825.815475777,6624160.0
1076,6825.852341493,6825.847327113,6624193.0
1077,6825.886234273,6825.882777897,6624226.0
1078,6825.919201774,6825.91827974,6624260.0
1079,6825.951240171,6825.948842113,6624293.0
1080,6825.985124018,6825.984452803,6624326.0
1081,6826.018933685,6826.015458471,6624359.0
1082,6826.050429868,6826.046202875,6624393.0
1083,6826.083775548,6826.081986682,6624426.0
1084,6826.116933979,6826.112924248,6624459.0
1085,6826.150162824,6826.148320974,6624492.0
1086,6826.183375113,6826.178697485,6624525.0
1087,6826.216606261,6826.214307957,6624559.0
1088,6826.249763659,6826.244882459,6624592.0
1089,6826.283008484,6826.280770183,6624625.0
1090,6826.316418044,6826.312628388,6624658.0
1091,6826.349429208,6826.347377856,6624692.0
1092,6826.382765741,6826.377876056,6624725.0
1093,6826.425317363,6826.423294441,6624758.0
1094,6826.449089113,6826.448584488,6624791.0
1095,6826.482385504,6826.478954645,6624825.0
1096,6826.51562308,6826.51440806,6624858.0
1097,6826.548787937,6826.545430386,6624891.0
